"ppm","eng_sp1","eng_sp2","eng_sp3","eng_sp4","eng_sp5","fuel_sp1","fuel_sp2","fuel_sp3","fuel_sp4","fuel_sp5","gear_sp1","gear_sp2","gear_sp3","gear_sp4","gear_sp5","nav_sp1","nav_sp2","nav_sp3","nav_sp4","nav_sp5"
1272.62,0.9,-0.4,-0.9,13.7,0.42,0.59,5.97,-9.74,16.24,1.28,12.65,3.69,33.44,-29.87,20.98,26.56,35.61,-6.04,-0.71,34.5944590587493
1252.55,-0.68,2.37,4.68,7.06,1.81,-2.46,5.93,-3.64,14.93,4.4,3.13,8.24,22.35,29.49,27.58,3.95,-3.4,-32.21,20.17,33.4906291531781
1276.99,1.38,0.39,2.49,4.19,2.63,6.59,21.17,15.06,0.07,1.76,0.82,-9.69,28.27,2.98,-26.49,26.11,24.32,55.06,-19.9,27.1783492556696
1300.75,0.62,1.07,5.93,5.13,6.9,7.08,3.43,-1.54,15.87,1.27,18.48,-12.17,-0.19,10.03,32.81,13.12,10.48,19.7,-26.1,45.6883130015527
1298.41,1.53,2.9,-1.7,2.99,4.86,16.52,8.39,15.52,14.39,11.14,11.41,6.74,-1.7,14.72,23.5,7.53,54.31,32.37,53.93,10.2016355623823
1266.31,1.12,0.73,7.48,6.07,10.47,3.64,14.85,-10.53,16.73,25.69,8.33,28.64,-3.07,-5.06,15.56,23.98,5.8,20.63,17.56,-1.46179055856156
1190.41,1.01,-1.39,5.43,9.96,3.45,-0.9,13.64,11.09,20.4,-2.8,6.84,28.6,3.7,13.43,31.22,15.99,37.52,-4.49,22.69,28.4225582749358
1415.42,0.87,5.02,1.95,5.12,1.83,10.6,5.84,2.28,4.92,9.09,23.6,37.21,10.59,10.45,29.6,-21.09,29.93,-1.65,38.23,10.9394862301823
1326.77,2.24,1.85,-0.24,3.89,10.74,4.13,4.53,6.32,2.91,7.06,10.98,14.3,6.33,40.23,10.41,23.85,8.59,-1.26,-9.15,35.8334802051254
1321.79,-0.64,1.33,1.86,6.29,-0.49,-4.48,0.02,6.43,5.64,14.01,10.07,8.67,20.49,35.32,22.37,13.89,30.47,6.53,40.22,-4.29504979944433
1290.28,0.56,4.17,1.7,3.28,11.92,4.97,21.49,20.32,-7.99,16.92,-0.13,16.79,31.35,8.8,38,8.32,16.22,28.44,27.69,7.72463460663355
1271.97,0.19,-0.33,9.04,3.1,5.34,8.95,5.83,5.11,11.21,9.16,5.73,1.27,48.4,25.57,42.09,9.24,4.56,2.13,33.38,28.4839361144836
1368.31,2.15,0.55,5.71,4.78,4.8,14.01,13.49,20.5,8.53,12.88,19.13,0.5,2.95,21.69,14.41,21.8,14.04,-0.81,20.23,32.8935823178028
1271.81,1.33,2.29,4.74,0.64,7.85,6.63,15.69,15.69,12.72,-4.39,-5.43,29.07,22.52,23.56,6.95,5.64,61.51,28.83,15.15,52.0924590937227
1302.65,0.36,2.31,5.3,0.66,6.86,5.95,0.85,-8.22,6.45,21.79,11.22,11.54,16.6,-19.59,23.4,32.68,17.86,29.26,40.38,35.4462042369185
1311.79,0.21,1.84,3.18,11.45,5.45,2.21,7.97,3.51,-3.53,9.81,13.85,9.92,16.42,8.85,-7.56,29.8,40.2,30.08,10.15,-0.609296257786347
2136.79,0.74,1.73,1,6.94,4.99,13.17,12.44,2.81,4.36,6.73,44.02,0.02,12.41,2.6,-3.49,-10.41,12.39,15.26,43.54,19.5553991956414
1297.73,2.49,2.54,7.64,8.44,7.11,0.91,15.47,13.44,0.02,8.32,11.88,17.58,20.34,10.71,20.33,22.24,22.48,9.92,-14.16,16.6703792884303
1345.27,1.16,1.55,-5.22,2.7,2.57,2.16,6.85,-1.87,5.79,3.91,17.57,9.47,13.15,15.12,16.82,-5.21,12.08,35.53,35.74,27.2007324304324
1298.67,2.03,1.25,6.72,10.72,9.26,13.9,14.31,6.11,3.64,13.09,7.94,-3.6,10.05,12.9,23.36,3.14,22.32,4.06,7.06,18.8276291188216
1353.74,0.4,5.99,6.44,-0.57,1.7,4.39,17.94,13.1,-12.56,12.58,12.34,7.15,-1.11,8.92,-1.65,20.6,12.87,23.02,20.31,7.51321499882622
1273.18,2.12,1.92,2.18,2.44,11.5,9.6,10.11,-7.4,19.09,-7.46,15.61,-2.5,34.21,14.71,7.99,17.99,-15.39,40.5,18.64,41.662963348705
1253.28,2.73,1.31,0.75,1.36,8.48,4.05,2.24,17.16,13.72,9.5,7.52,-9.98,14.16,30.44,23.43,11.53,33,20.79,5.18,19.0462657340962
1295.98,0.45,5.51,0.88,3.66,5.46,10.1,14.78,5.83,6.8,5.26,4.73,1.23,11.73,22.66,15.25,9.28,29.7,31.57,20.6,11.6310117324503
1295.24,0.84,2.11,3.25,1.59,5.63,3.47,-7.16,14.14,-3.99,23.66,10.73,-18.46,-4.22,39.3,17.96,-5.83,15.33,21.1,26.13,0.843082197411064
1302.81,3.22,4.93,3.48,2.82,9.81,7.36,15.3,0.92,12.81,22.78,14.04,42.67,-4.49,-1.34,18.48,24.92,11.24,15.02,19.43,25.0213556928873
1450.94,1.3,0.67,-0.62,3.88,7.73,9.95,8.47,4.02,0.45,10.78,25.31,20.4,7.7,25.5,37.02,20.45,24.49,22.87,18.62,-4.23733096981882
1290.78,1.38,5.43,2.19,8.12,8.57,17.61,8.73,5.65,12.51,11.7,9.44,-1.53,20.47,3.23,-38.27,43.55,-2.92,15.25,22.24,30.6461105144353
1386.57,0.55,1.38,2.81,-6.01,-0.16,17.66,-4.07,7.2,-2.9,7.94,22.07,2.48,11.79,20.87,-4.38,10.37,-10.78,8.75,15.48,-8.74188446328132
1537.71,1.64,4.52,2.57,3.14,8.2,8.65,13.61,12.97,-6.52,19.89,28.98,4.18,22.51,4.1,34.01,21.19,10.59,-2.73,-8.35,-0.407805694934218
1333.54,2.29,4.06,4.68,5.65,7.69,9.19,-3.87,8.48,10.96,3.28,16,19.3,1.78,20.38,-9.45,17.16,10.2,11.54,-15.75,23.9059249960491
1388.66,-1.18,2.73,2.61,8.36,6.5,-6.25,14.13,13.81,10.79,16.09,21.7,16.67,-5.46,30.78,-4.88,-13.36,-0.84,1.35,7.28,23.7726411532156
1333.58,3.1,4.44,4.74,5.55,-4.34,0.34,11.07,0.25,8.04,14.88,12.46,24.38,23.29,7.31,16.24,7.25,20.09,44.61,7.3,-4.10500007291926
1274.17,2.67,1.23,4.87,1.54,-0.67,7.94,2.02,-7.82,5.86,9.49,6.62,21.26,-1.68,12.17,-5.25,15.85,-4.21,-3.3,32.46,35.2597846012468
1314.89,1.42,1.99,2.29,6.67,3.36,4.88,21.99,-14.05,5.38,14.91,10.36,9.7,48.45,17.5,-5.1,23.3,29.48,3.22,-10.65,9.81058614435917
1327.21,-0.26,-0.87,2.72,7.68,6.84,15.86,14.3,10.73,4.26,5.32,17.87,13.91,23.11,17.31,-13.4,34.48,22.17,42.11,8.01,44.8472259919912
1318.58,0.69,4.68,-1.67,6.82,2.14,1.95,8.36,-0.63,3.31,16.56,12.31,5.62,19.37,-8.83,25.84,25.39,17.63,57.49,46.77,18.7658430043175
1221.48,0.88,3.24,5.36,0.73,2.87,-1.87,6.08,12.29,21.34,-5.39,-4.45,-7.55,11.82,-0.79,22.83,11.17,3.78,29.33,-1.83,-5.21511512206716
1310.62,-0.32,3.55,0.73,3.68,3.75,3.94,-1.61,2.27,6.77,15.27,-9.29,11.59,35.36,28.97,46.25,27.45,24.92,-3.49,17.82,16.1856764689535
1310.21,2.47,3.45,3.53,-4.07,5.69,0.01,1.42,8.89,11.12,18.76,11.08,-9.88,7.99,35.25,-1.74,30.18,37.17,41.01,10.38,22.3883151822798
1305.15,0.19,4.32,1.26,3.61,14.6,-12.99,12.57,14,3.81,16.2,-9.38,21.43,5.84,21.31,8.73,2.11,-24.51,13.05,-26.63,31.2456935210742
1294.13,1.2,3.27,1.37,10.01,4.06,4.36,8.06,17.56,-2.33,9.53,6.18,19.13,12.79,1.73,15.5,15.58,38.4,3.12,39.21,11.8881574214768
1207.75,2.14,1.81,2.8,5.95,7.26,15.9,14.07,8.03,23.14,7.64,12.81,22.13,16.66,-2.04,3.46,10.77,23.06,14.24,26.25,50.4683767822701
1403.61,0.07,4.24,3.57,5.43,0.75,4.56,13.42,8.75,14.3,-11.5,23.51,31.4,-1.57,-14.58,34.87,19.01,31.16,-5.91,-12.13,-23.4113388746342
1261.3,1.39,4.94,3.18,-0.63,0,10.54,0.44,2.22,18.66,20.03,14.16,8.18,24.76,4.35,1.75,-27.07,31.61,9.04,12.5,26.4166845107673
1303.52,3.11,3.92,-3.76,3.36,15.06,3.22,-16.33,13.45,2.31,17.32,-1.22,15.09,23.32,21.5,37.92,-9.51,22.64,42.59,26.91,-28.0837828317249
1327.58,3.27,1.32,2.8,6.82,12.69,12.15,6.75,3.9,-2.52,20.6,15.04,17.3,30.5,29.82,9.82,9.87,40.87,25.3,23.72,51.2189988986939
1325.93,1.11,0.02,1.78,9.99,0.98,12.45,-5.13,23.88,13.71,10.1,18.47,30.88,-9.1,32.04,15.82,49.67,8.29,-4.69,-16.75,40.8052045765036
1288.66,1.7,2.35,10.7,-2.72,0.76,1.33,-1.77,-5.39,2.76,15.19,9.43,38.7,29.29,-1.59,30.22,47.22,5.91,8.28,23.95,35.502099256007
1529.27,0.29,1.76,2.32,-6.61,14.12,11.5,4.88,17.43,0.57,6.06,28.22,19.25,7.95,20.24,4.76,-6.82,5.34,18.39,8.84,-3.38671697611018
1384.22,-0.84,0.54,-0.32,9.57,-1.98,-0.39,1.46,5.95,13.69,-3.13,22.12,26.1,4.22,13.88,22.53,19.3,15.75,15.85,25.53,72.9885983115052
919.55,1.95,1.42,5,7.95,6.66,7.45,-0.41,11.66,34.78,21.05,3.02,1.16,-11.08,25.07,11.8,42.65,16.07,42.75,29.89,13.4864073113084
1279.13,0.1,3,6.61,2.1,2.89,5.4,9.57,16.18,-2.68,-0.84,-12.33,10.06,-14.67,-6.87,31.87,15.24,14.67,4.82,26.51,6.92247233950694
1478.71,-1.49,4.32,0.63,5.4,7.45,9.17,-1.23,6.25,12.56,4.34,26.05,24.78,14.97,26.99,54.9,49.16,9.43,36.44,9.25,32.0669780177078
1360.04,-0.34,-1.01,8.55,14.2,5.17,4.17,18.35,2.65,4.72,9.69,16.39,14.69,17.02,6.75,3.01,22.89,13.18,-7.81,34.83,-26.693115936217
1273.12,2.3,1.8,2.66,3.77,14.98,17.38,6.39,12.49,-6.03,11.69,-8.15,19.38,15.43,5.17,-8.11,12.03,15.71,-9.42,27.24,30.9653254520773
1281.62,-0.97,0.48,3.74,6.61,-1.1,16.47,22.72,12.1,11.12,18.44,-0.22,33.97,6.44,29.43,26.73,12.35,27.22,36.83,49.45,26.6726648890189
1271.18,1.1,3.18,6.75,-2.01,11.3,-4.8,12.72,0.89,9.72,11.55,-6.22,36.35,19.05,15.96,23.03,37.71,30.53,31.85,35.87,26.7040788222915
1284.78,2.66,4.25,-1.99,3.85,4.55,3.52,13.21,-6.26,9.95,17.89,-4.33,26.44,-3.21,14.99,15.21,31.65,7.04,28.8,20.73,9.06329531535242
1271.55,0.94,3.57,-1.67,2.92,10.4,6.74,3.43,7.76,15.94,17.06,4.81,10.4,4.05,-1.48,33.62,8.57,33.11,4.07,-14.32,-24.9223885515823
1274.61,1.57,2.41,-3.13,3.5,4.93,5.79,3.71,-0.55,18.99,8.23,6.49,-0.76,15.84,-4.98,7.36,18.43,16.96,7.85,-6.29,-2.28326243493302
1244.04,0.6,3.18,3.12,4.57,7.82,0.65,-0.21,15.4,17.89,24.62,-1.46,9,26.02,16.14,8.45,27.04,34.01,14.28,28.32,70.8690056348313
1403.05,2.33,-0.41,3.31,7.63,-2.18,8.69,-1.05,23.82,26.57,7.78,30.32,-2.35,19.77,-1.17,-2.11,-0.52,12.51,35.94,28.28,33.3092409998685
1305.71,0.68,2.15,1.17,3.56,10.02,2.44,3.7,4.19,4.82,15.15,2.64,21.71,0.01,24.11,37.52,6.69,2.2,12.09,22.73,25.6889326576275
1353.77,1.05,-0.69,1.65,7.8,6.25,-2.58,10.36,11.06,5.89,-8.45,19.99,26.78,-0.44,-9.88,11.56,32.43,20.69,30.79,39.34,32.5271595957187
1304.7,1.07,1.65,3.04,0.11,-2.89,6.55,15.85,33.56,11.35,0.84,9.5,22.35,2.68,45.21,18.78,13.23,10.84,13.32,26.91,15.9281956501548
1263.67,0.46,1.56,2.65,-0.02,5.41,10.41,15.76,-3.82,16.81,20.01,13.36,20.9,17.16,-0.4,7.26,34.04,-0.93,24.62,-39.15,12.1791213131407
1294.66,2.1,3.2,1.53,4.91,5.75,3.31,17.07,-1.49,-3.71,33.14,2.71,12.6,10.69,14.67,2.38,26.66,28.51,22.7,7.06,8.48398395433824
1376.45,2.67,0.56,4.26,1.77,7.31,1.36,10.46,15.13,6.43,11.03,22.47,32.33,20.32,-1,28.97,15.05,1.21,33.39,-8.47,17.472863121937
1423.57,1.59,0.75,3.83,1.97,9.04,-0.5,6.5,2.19,7.83,10.52,23.88,-2.74,-11.49,22.79,8.82,33.23,3.94,-1.98,18.04,-1.67787144768281
1543.61,0.65,3.13,1.76,-2.57,4.6,5.11,-1.95,-1,-0.94,11.56,29.12,15.9,41.44,21.57,16.36,19.75,17.86,-6.42,44.03,18.6402979093845
1590.57,1.16,3.05,2.95,11.26,3.23,12.49,13.12,16.22,4.42,5.27,30.8,38.99,25.26,12.27,48.87,29.58,9.05,32.59,5.02,-3.21802924725633
1228.26,1.99,1.27,1.23,6.33,8.61,0.91,3.86,-6.56,25.3,-6.42,20.66,7,6.59,21.98,35.81,23.14,41.82,45.01,-15.89,8.62521307501031
1263.66,1.04,-0.62,-1.95,3.61,2.33,5.59,13.39,12.69,24.35,5.87,22.03,13.42,-0.08,-32.11,22.27,25.28,33.34,4.35,8.98,15.7649744458366
1294.98,2.24,-1.38,4.18,3.97,7.32,8.29,-5.95,-3.56,0.64,10.56,-0.8,6.57,23.48,27.12,8.52,21.92,22.64,7.16,59.26,20.7843976833944
1302.21,0.19,2.86,6.45,-0.04,8.71,8.01,11.26,-4.73,6.47,19.45,10.47,2.68,9.01,-0.31,-8.61,34.41,11.35,10.43,39.76,31.6167287701872
1282.49,0.91,5.11,9.17,6.37,-4.33,17.74,16.31,12.81,3.98,3.3,-13.75,9.91,7.18,34.12,-17.87,7.31,-25.06,27.19,2.45,6.12134676555586
1293.56,-0.86,4.55,-3.61,6.11,-2.79,7.63,11.89,13.35,-4.83,13.79,5.21,8.01,28.01,2.06,23.06,-7.23,15.94,-3.74,15.92,36.7915724010658
1286.64,0.75,0.39,3.73,6.42,8.12,1.19,-0.61,7.81,5.16,11.7,3.4,14.37,26.47,0.85,37.88,23.18,18.16,16.55,6.23,36.7946867989709
1320.96,3.28,0.07,4.62,2.08,9.45,-12.59,20.18,15.97,-4.53,13.94,12.95,36.06,-14.36,20.33,14.83,28.4,24.26,18.24,35.99,9.0044736193659
1411.3,0.49,2.37,5.78,10.95,3.91,-16.47,5.49,11.17,10.39,2.67,24.1,-3.93,21.27,19.82,3.95,9.94,1.26,29.19,26.88,19.8364040064926
1073.57,1.83,0.36,6.17,7.46,7.5,9.19,13.83,32.66,28.92,23.73,-2.97,21.16,6.48,8.9,-1.69,43.93,47.57,12.86,41.43,-6.20040611145363
1344.9,0.34,-1.33,2.16,7.12,9.68,3.2,-7.8,2.56,-0.26,13.68,9.14,39.01,22.8,4.07,32.58,33.41,7.01,37.22,40.62,14.834943173924
1043.14,1.24,2.14,4.67,1.85,8.03,0.56,6.95,19.13,30.04,22.16,3.78,31.46,18.62,43.7,8.41,-14.51,2.05,27.09,53.26,35.1035337290238
1335.04,0.5,-2.94,-0.89,6.77,7.56,11.01,-3.82,6.89,8.15,-2.8,15.84,15.78,19.47,12.27,36.88,38.21,31.96,35.03,40.88,15.0229025283531
1364.87,2.88,3.01,3.63,4.88,6.74,9.02,13.69,7.74,7.12,10.2,18.36,22.72,22.02,22.81,10.18,11.77,6.95,25.35,-2.88,26.8044442686498
1542.06,0.81,0.31,2.62,4.08,9.24,15.94,-2.13,3.97,5.46,26.42,28.47,11.92,-1.68,14.9,38.94,1.48,27.69,9.38,-11.76,9.62489637171527
1308.08,2.78,3.92,-0.54,6.85,13.61,7.91,-13.99,2.62,-0.62,17.75,-0.32,-13.15,12.83,5.19,-1.77,20.75,13.13,7.95,-13.58,17.8168144425798
1296.9,-0.23,0.46,4.71,0.44,7.66,11.59,5.07,11.77,-4.87,-1.94,3.57,4.35,6.75,20.06,23.47,3.74,7.21,59.8,29.09,-1.42327588711334
1336.1,0.63,4.1,0.27,3.17,12.69,5.63,-0.22,7.76,7.49,28.01,15.83,7.94,-5.07,10.85,-8.21,-13.9,20.34,12.34,29.56,15.3288341574277
1280.35,1.66,3.69,6.19,12.3,3.2,4.7,7.38,14.65,-4.17,14.58,4.57,3.91,-12.47,21.59,33.26,-6.52,21.63,29.01,13.37,50.0631165900471
1194.16,0.49,2.76,-2.94,-0.51,-0.48,3,16.63,-1.81,22.44,-1.71,-5.5,24.77,9.25,19.58,23.24,16.48,2.24,33.65,-12.74,48.4394320440987
1312.09,0.81,0.15,2.67,0.52,0.6,13.81,1.62,7.86,1.79,3.07,13.38,11.55,9.78,35.12,20.42,41.31,20.04,21.72,-1.54,11.6034982003728
1244.12,1.83,3.01,2.05,4.43,8.21,8.32,2.19,-1.8,18.38,39.97,7.81,8.13,9.8,11.07,8.78,7.04,32.28,10.18,2.6,12.6686253475746
1330.29,0.3,2.23,4.02,0.79,10.99,11.11,16.06,1.07,10.54,17.16,17.42,-14.4,2.72,6.59,-17.01,1.52,10.53,24.64,28.45,-9.93040224880827
1283.82,-0.09,0.65,6.9,1.19,4.8,14.9,1.3,16.64,-1.62,20.04,-1.35,5.35,10.71,30.59,27.92,2.37,21.03,24.36,-21.86,27.3518884665838
1374.62,-0.55,3.13,-1.46,2.44,2.67,11.12,4.59,23.53,11.67,11.52,22.48,-11.17,18,55.2,23.91,3.89,23.99,18.96,26.63,21.4927864408121
1257.96,0.99,3.53,5.78,12.7,-0.08,-0.83,14.48,11.67,17.2,16.51,-8.61,0.7,36.19,-4,16.2,21.59,20.17,34.1,5.88,16.7259329047571
1321.49,0.11,0.38,5.56,0.08,3.4,-4.19,1.89,-0.92,-9.41,14.11,10.01,10.45,3,21.96,-11.06,18.63,54,0.24,23.42,16.1931966687527
1275.31,-1.42,0.54,1.81,3.09,5.66,3.01,0.67,20.77,19.16,-0.83,14.57,-3.54,40.69,11.48,14.23,6.19,-2.97,16.46,47.77,35.4581900499039
1271.41,1.98,3.02,2.01,-1.26,2.67,4.66,-1.45,-2.18,11.85,10.16,-4.99,15.26,1.85,9.43,44.15,30.14,36.78,45.76,11.36,21.4763484705122
1265.91,3.01,-1.8,3.46,3.98,3.27,6.88,9.63,5.73,12.86,17.54,-0.23,-2.87,17.75,23.77,35.51,3.97,56.38,35.06,-1.13,10.9523427534033
1620.23,-0.79,2.4,5.39,5,1.11,7.9,4.23,22.92,12.95,3.07,33.22,7.44,33.61,45.36,19.47,35.8,37.62,41.79,-9.91,23.9399052697275
1280.34,1.13,4.45,6.97,3.24,7.69,6.35,6.24,13.27,2.87,14.89,7.56,35.07,17.47,-6.94,-5.68,43.6,-10.47,-8.47,-10.38,24.2410325859533
1307.72,0.2,0.29,0.04,9.31,0.19,-0.16,9.53,10.36,4.27,16.32,0.31,-7.85,-5.79,15.98,36.22,-7.18,42.43,6.85,15.63,8.2481712754525
1336.93,-1.22,-0.33,-1.24,2.84,1.76,7.78,9.73,1.94,14.65,6.56,14.95,10.04,4.43,5.25,34.27,-2.95,37.24,11.35,-5.83,25.2848361389753
1286.2,-0.65,4.56,5.63,1.32,7.16,-1.95,0.78,14.21,-7.91,20.65,6.88,22.73,8.36,-7.53,15.16,26.2,3.84,37.87,-18.32,29.4376531830792
1325.44,0.57,0.96,0.75,-5.6,6.47,-5.96,11.5,7.43,8.46,15.05,16.39,12.21,33.4,15.59,4.82,27.85,-20.59,26.14,-13.89,8.68867184691438
1265.18,0.54,2.73,4.48,2.45,5.97,9.1,3.18,-1.87,18.25,23.82,9.23,12.5,11.96,13.22,44.63,54.03,17.33,19.6,-24.89,50.4713110988514
1343.44,-0.85,-1.03,0.01,4.95,-0.47,3.02,14.32,0.56,4.12,28.84,16.96,5.18,-7.81,29.41,34.21,23.25,21.01,40.78,18.6,42.5054898247391
1299.92,1.36,2.52,3.42,1.87,6.8,1.43,18.29,11.85,13.47,19.89,5.76,-6.94,-3.04,16.47,32.97,13.59,-4.12,18.48,4.34,41.2193253601505
1316.24,0.24,1.87,3.11,3.68,9.74,17.39,-1.94,5.07,1.97,23.97,12.97,24.06,19.27,1.41,28.65,6.8,-21.24,12.84,30.58,6.60655113925731
1308.59,2.32,-0.16,0.82,3.54,10.78,1.34,5.69,-0.53,-5.66,1.06,4,-4.48,-13.93,19.62,16.48,12.39,-6.41,17.6,18.24,-0.866937119697489
1302.17,1.3,0.69,-0.44,6.18,6.75,3.46,27.01,7.11,7.95,16.68,11.22,29.66,21.26,20.93,6.2,25.4,22.87,21.71,7.22,11.6052955762342
1203.28,0.71,-1.72,5.36,8.16,5.53,12.12,0.05,17.52,22.22,18.48,-1.72,18.98,37.88,24.25,30.64,28.34,26.28,11.24,38.08,8.1776669102489
1348.12,-0.19,0.63,5.1,3.86,5.88,2.41,-4.5,11.84,4.03,13.56,16.54,9.17,-4.98,18.19,9.21,29.51,20.53,-2.68,31.05,15.4231395495515
1316.5,1.18,-0.11,5.94,4.4,-2.24,2.73,19.73,-7.66,3.94,18,4.8,10.03,2.55,23.18,22.05,2.06,35.18,9.63,13.5,3.95567154804739
1277.5,1.49,3.06,1.42,-2.03,4.28,7.46,5.02,17.08,8.95,6.7,14.76,-9.93,8.15,-5.77,46.8,15.97,11.78,39.33,-15.5,68.5879220416429
1268.37,1.8,2.26,3.26,1.56,0.61,3.58,9.93,0.15,16.32,24.92,10.8,16.96,-0.07,5.41,32.92,29.13,39.63,8.28,16.19,21.0605873338421
1314.48,-1.17,5.04,7.18,10.49,1.51,9.36,10.8,14.17,2.49,26.92,-1.55,21.23,32.97,16.19,20.07,5.51,30.9,40.37,11.78,8.09410589522798
1287.05,3.09,3.76,2.66,9.62,3.85,-4.61,12.24,-1.7,5.01,13.12,0.93,22.91,10.63,20.93,-16.31,23.37,30.1,-9.09,63.35,47.111641199569
1286.36,0.54,2.23,2.08,7.08,-2.59,13.8,12.79,14.65,0.53,4.05,2.45,35.77,10.42,16.7,4.87,8.35,0.94,36.96,18.48,47.0801943564037
1305.3,0.96,3.33,3.19,2.29,4.26,8.77,4.84,14.77,0.88,18.39,3.09,-0.03,1.11,19.18,-11.64,17.86,40.53,-0.53,16.96,67.9853025939799
1300.89,1.17,-2.09,1.94,10.24,3.59,5.05,-11.55,8.59,-2.93,18.58,2.2,33.42,2.72,24.59,6.33,10.31,0.82,53.77,37.52,-2.35444149826197
1321.48,-0.13,1.52,1.21,9.13,4.1,5.7,2.08,14.31,-3.35,19.28,1.56,32.31,8.48,2.78,33.99,23.65,21.96,29.86,-1.44,61.4148477948831
1313.31,0.11,-2.02,1.09,3.96,13.61,2.34,21.24,8.37,11.02,1.37,6.56,-35.2,6.54,-9.39,14.75,8.59,20.54,43.74,37.83,32.2492690998782
1335.63,2.23,0.21,0.89,10.61,6.83,7.97,4.3,12.94,-3.38,3.93,13.08,26.82,19.94,12.48,40.3,-11.6,29.55,-39.31,10.12,32.2401707591627
1298.73,0.63,-1.85,3.33,-1.63,4.07,-0.79,-4.61,9.29,8.57,11.38,10.96,8.84,12.77,28.1,-1.75,24.77,37.19,14.66,1.09,18.0853292154331
1288.03,1.31,1.75,3.26,13.43,-4.1,6.13,16.44,7.57,2.42,4.06,2.88,3.37,9.62,24.57,-12.59,13.67,14.61,0.37,24.47,31.6804843098281
1338.38,1.29,0.85,2.23,10.76,10.24,-0.11,10.82,22.55,10.92,8.86,17.11,6.15,-4.42,13.39,-0.43,-19.8,29.15,-16.15,19.51,80.6683788210042
1383.25,1.87,1.75,7.73,3.33,7.31,10.5,8.74,18.24,10.64,11.12,22.11,7.29,32.97,-5.45,14.57,11.76,21.5,47.28,16.14,8.75430923555276
1303.51,-0.3,4.53,-2.99,5.85,-0.36,10.55,-8.37,9.87,13.67,18.89,11.05,1.98,11.39,11.73,-16.28,3.51,19.34,-13.25,35.74,4.21890266173567
1216.12,2.28,2.28,7.53,8.93,7.13,8.5,-1.17,9.58,22.28,9.16,11.93,-14.01,39.12,-2.47,11.43,37.45,29.91,32.18,-13.16,-22.3522855546759
1305.31,-0.12,4.13,3.33,6.76,-0.57,-1.12,23.51,0.18,9.85,1.52,4.21,7.38,18.83,9.9,10.1,-8.98,13.4,7.72,-8.07,46.3441460215237
1317.58,0.85,4.11,2.5,0.85,2.02,2.76,-3.4,9.06,13.21,27.73,16.5,20.8,12.52,22.31,9.14,32.42,25.89,35.14,34.59,19.4737535978149
1386.4,-0.05,3.71,5.56,-1.44,-1.01,6.93,2.41,20.09,8.5,6.89,21.4,11.93,26.63,20.26,15.84,3.05,25.94,24.91,11.73,34.608154165254
1343.26,3.14,-0.71,4.65,-1.51,7.48,12.61,12.81,16.49,2.01,5.58,15.36,5.27,27.55,24.62,16.69,-7.83,33.75,7.46,19.03,23.1925147641253
1296.15,3.44,2.84,0.64,1.46,0.64,2.35,17.96,1.8,8.73,-4.16,4.28,1.56,19.15,24.93,1.53,38.63,21.98,10.63,15.54,19.1287786357244
1252.15,0.91,1.84,0.49,9.53,2.45,10.48,6.93,3.08,16.17,20.22,4.01,17.18,4.86,11.66,10.55,5.78,26.15,16.7,22.32,21.149198640921
1312.89,1.49,0.25,0.54,1.98,2.01,-0.07,5.7,12.72,2.87,17.12,13.43,-6.65,16.38,-9.91,31.56,20.81,23.19,24.16,31.23,6.5959077194239
1787.94,1.46,0.54,12.35,11.14,1.4,7.15,13.13,22.83,-8.45,-1.38,36.82,15.3,27.11,5.96,5.04,14.03,29.77,24.21,20.41,-15.9864540806335
1395.64,0.4,1.07,7.27,0.06,9.72,3.31,3.93,5.74,12.1,-0.18,23.33,0.64,12.81,7.48,13.33,11.63,21.26,0.58,18.29,0.472603510068126
1288.23,1,3.29,3.5,1.47,7.31,9.41,5.66,-0.32,14.47,21.52,0.94,28.6,31.84,36.02,36.29,-3.19,4.45,30.83,16.87,4.72791041249715
1458.28,3.16,0.03,1.02,3.3,5.44,9.23,16.61,8.56,14.36,24.5,26.57,13.3,35.05,23.24,22.09,23.69,32.94,-3.88,33.29,27.2557752191118
1318.32,2.12,4.66,2.96,2.36,2.13,7.78,20.69,10.37,-2.03,22.37,1.62,19.92,11.22,17.29,22.99,10.03,20.74,9.25,-1.28,1.39060256746614
1085.35,1.11,4.17,6.77,7.1,6.55,2.4,3.65,-2.99,26.27,10.14,-18.29,28.85,5.59,5.79,46.18,31.92,58.92,22.26,44.57,42.7427772343809
1300.56,1.51,5.7,6.64,-1.54,12.06,18.01,-3.04,8.12,3.96,18.22,-5.49,-0.44,14.28,-1.68,3.17,3.23,-2.79,28.04,19.41,2.42321865044203
1282.71,1.3,2.01,4.13,4.25,5.1,0.77,18.74,10.84,13.77,1.09,-6.37,17,11.68,5.59,-0.47,38.9,4.11,17.29,44.95,26.6441535557515
1320.76,0.81,2.69,-0.2,1.92,14.23,4.53,14.49,16.04,3.77,11.17,13.68,10.23,25.05,0.01,21.23,24.2,43.37,32.5,30.06,49.7065953072263
1306.82,0.6,3.12,4.81,1.1,2.59,5.13,8.85,12.13,3.33,13.05,-5.47,16.23,37.37,15.18,20.59,-9.87,9.61,15.4,-11.16,5.83015655019816
